"addinfo.input_count","addinfo.invocations","addinfo.output_count",author,cached,canSummarize,cursorTime,defaultSaveTTL,defaultTTL,delegate,diskUsage,"dispatch.check_disk_usage.invocations","dispatch.createdSearchResultInfrastructure.duration_secs","dispatch.createdSearchResultInfrastructure.invocations","dispatch.evaluate.export.invocations","dispatch.evaluate.search.duration_secs","dispatch.evaluate.search.invocations","dispatch.evaluate.stats.invocations","dispatch.fetch.rcp.phase_0.duration_secs","dispatch.fetch.rcp.phase_0.invocations","dispatch.finalWriteToDisk.invocations","dispatch.localSearch.duration_secs","dispatch.localSearch.invocations","dispatch.preview.duration.duration_secs","dispatch.preview.duration.invocations","dispatch.preview.snapshot.duration_secs","dispatch.preview.snapshot.invocations","dispatch.preview.write_results_to_disk.duration_secs","dispatch.preview.write_results_to_disk.invocations","dispatch.stream.local.duration_secs","dispatch.stream.local.invocations","dispatch.writeStatus.duration_secs","dispatch.writeStatus.invocations",dispatchState,doneProgress,dropCount,earliestTime,eventAvailableCount,eventCount,eventFieldCount,eventIsStreaming,eventIsTruncated,eventSearch,eventSorting,"fields.input_count","fields.invocations","fields.output_count",id,"io_limit",isBatchModeSearch,isDone,isEventsPreviewEnabled,isFailed,isFinalized,isGoodSummarizationCandidate,isPaused,isPreviewEnabled,isRealTimeSearch,isRemoteTimeline,isSaved,isSavedSearch,isTimeCursored,isZombie,"is_prjob",keywords,label,latestTime,meanPreviewPeriod,"messages.info","noop.input_count","noop.invocations","noop.output_count",normalizedSearch,numPreviews,optimizedSearch,phase0,phase1,pid,"prestats.input_count","prestats.invocations","prestats.output_count",priority,provenance,published,reduceSearch,remoteSearch,reportSearch,"request_search",resultCount,resultIsStreaming,resultPreviewCount,runDuration,"runtime.auto_cancel","runtime.auto_pause",sampleRatio,sampleSeed,scanCount,search,"search.batch.cache_setup.invocations","search.calcfields.input_count","search.calcfields.invocations","search.calcfields.output_count","search.duration_secs","search.evalfilter.input_count","search.evalfilter.invocations","search.evalfilter.output_count","search.expand_search.calcfield.invocations","search.expand_search.duration_secs","search.expand_search.fieldaliaser.invocations","search.expand_search.indexed_fields.invocations","search.expand_search.invocations","search.expand_search.kv.invocations","search.expand_search.lookup.invocations","search.expand_search.sourcetype.invocations","search.fieldalias.input_count","search.fieldalias.invocations","search.fieldalias.output_count","search.filter.duration_secs","search.filter.input_count","search.filter.invocations","search.filter.output_count","search.index.bucketcache.hit.invocations","search.index.bucketcache.miss.duration_secs","search.index.bucketcache.miss.invocations","search.index.duration_secs","search.index.invocations","search.index.usec_1_8.invocations","search.index.usec_512_4096.invocations","search.index.usec_64_512.invocations","search.index.usec_8_64.invocations","search.input_count","search.invocations","search.kv.duration_secs","search.kv.invocations","search.lookups.input_count","search.lookups.invocations","search.lookups.output_count","search.output_count","search.parse_directives.invocations","search.rawdata.bucketcache.miss.duration_secs","search.rawdata.bucketcache.miss.invocations","search.rawdata.duration_secs","search.rawdata.invocations","search.summary.invocations","search.tags.input_count","search.tags.invocations","search.tags.output_count","search.track_sourcetypes.invocations","search.typer.input_count","search.typer.invocations","search.typer.output_count",searchCanBeEventType,searchEarliestTime,searchLatestTime,searchProviders,searchTotalBucketsCount,searchTotalEliminatedBucketsCount,"search_name",sid,"splunk_server","startup.configuration.duration_secs","startup.configuration.invocations","startup.handoff.duration_secs","startup.handoff.invocations","stats.execute_input.input_count","stats.execute_input.invocations","stats.execute_input.output_count","stats.execute_output.input_count","stats.execute_output.invocations","stats.execute_output.output_count","stats.input_count","stats.invocations","stats.output_count",statusBuckets,title,ttl,updated
1,2,1,"jmeter-test",uncached,1,"1970-01-01T00:00:00.000+00:00",604800,86400,"",180224,2,"0.002",1,2,"0.049",2,2,"20.161",6,1,"19.921",1,"0.005",2,"0.006",2,"0.001",2,"19.921",2,"0.019",25,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,1,0,1,0,"search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""zefuirusu"")",none,1,2,1,"https://127.0.0.1:8089/services/search/jobs/1693223463.9700",200M,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"earliest::01/01/2023:06:00:00 index::test_high_cardinality_compressed1 latest::01/31/2023:22:00:00 zefuirusu","","2023-01-31T22:00:00.000+00:00","10.143","Your timerange was substituted based on your search string",0,1,0,"litsearch (index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""zefuirusu"") | addinfo type=count label=prereport_events | fields keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats count",2,"| search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""zefuirusu"") | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw","litsearch (index=test_high_cardinality_compressed1 ""zefuirusu"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count","stats  count  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440229,1,2,1,5,"","2023-08-28T11:51:03.000+00:00","sistats count","litsearch (index=test_high_cardinality_compressed1 ""zefuirusu"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count","stats  count | export  add_timestamp=f add_offset=t format=csv segmentation=raw","search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""zefuirusu"" | stats count",1,0,1,"20.453",0,0,1,0,1,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""zefuirusu"" | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw",2,1,1,1,"19.921",1,1,1,2,"0.015",2,2,2,2,2,2,1,1,1,"0.001",1,1,1,128,"17.316",3,"17.406",131,160,13,11,1,0,2,"0.015",1,1,1,1,1,2,"2.286",1,"0.032",1,2,1,1,1,2,1,1,1,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",131,129,"rare-exact","1693223463.9700","ip-172-31-15-178.ec2.internal","0.083",2,"0.222",2,1,6,0,0,1,1,1,7,1,0,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""zefuirusu"" | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T11:51:25.226+00:00"
,,,"jmeter-test",uncached,0,"1970-01-01T00:00:00.000+00:00",604800,86400,"",376832,61,"0.004",1,2,,,,"487.514",300,1,"603.532",1,"7.082",36,"7.137",36,"0.087",36,"603.516",265,"0.442",651,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,162062,0,1,0,"",none,,,,"https://127.0.0.1:8089/services/search/jobs/1693223463.9705",200M,1,1,0,0,0,,0,1,0,0,0,0,0,0,0,"","","2023-01-31T22:00:00.000+00:00","16.95813888888889","Your timerange was substituted based on your 'where' clause",0,1,0,"tstats prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where index=test_high_cardinality_compressed1 AND display_login=""Ze*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" groupby _time display_login span=2880s",36," | tstats summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ze*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw","tstats  prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where (index=test_high_cardinality_compressed1 display_login=""Ze*"" _time>=1672552800.000 _time<1675202400.000) groupby _time display_login span=2880s","tstats  summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ze*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login  | timechart  limit=100 span=2880s count BY display_login usenull=false  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440228,,,,5,"","2023-08-28T11:51:03.000+00:00","sistats count by _time display_login","tstats  prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where (index=test_high_cardinality_compressed1 display_login=""Ze*"" _time>=1672552800.000 _time<1675202400.000) groupby _time display_login span=2880s","tstats  summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ze*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login | timechart  limit=100 span=2880s count BY display_login usenull=false | export  add_timestamp=f add_offset=t format=csv segmentation=raw","| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ze*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false",921,0,921,"612.189",0,0,1,0,162062,"| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ze*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw",,,,,,,,,,,,,,,,,,,,,,,,80,"477.42",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",0,0,tstats1,"1693223463.9705","ip-172-31-15-178.ec2.internal","0.083",2,"0.222",2,,,,,,,,,,0,"| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ze*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:01:16.285+00:00"
,,,"jmeter-test",uncached,0,"1970-01-01T00:00:00.000+00:00",604800,86400,"",364544,61,"0.004",1,2,,,,"485.496",300,1,"603.659",1,"10.119",35,"10.17",35,"0.081",35,"603.639",265,"0.439",651,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,435086,0,1,0,"",none,,,,"https://127.0.0.1:8089/services/search/jobs/1693223463.9707",200M,1,1,0,0,0,,0,1,0,0,0,0,0,0,0,"","","2023-01-31T22:00:00.000+00:00","17.444685714285715","Your timerange was substituted based on your 'where' clause",0,1,0,"tstats prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where index=test_high_cardinality_compressed1 AND display_login=""Ab*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" groupby _time display_login span=2880s",35," | tstats summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ab*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw","tstats  prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where (index=test_high_cardinality_compressed1 display_login=""Ab*"" _time>=1672552800.000 _time<1675202400.000) groupby _time display_login span=2880s","tstats  summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ab*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login  | timechart  limit=100 span=2880s count BY display_login usenull=false  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440231,,,,5,"","2023-08-28T11:51:03.000+00:00","sistats count by _time display_login","tstats  prestats=t local=f summariesonly=t allow_old_summaries=f chunk_size=1000000000 count where (index=test_high_cardinality_compressed1 display_login=""Ab*"" _time>=1672552800.000 _time<1675202400.000) groupby _time display_login span=2880s","tstats  summariesonly=true allow_old_summaries=false chunk_size=1000000000 count WHERE (index=test_high_cardinality_compressed1 display_login=""Ab*"" _time>=1672552800.000 _time<1675202400.000) BY _time span=2880s, display_login | timechart  limit=100 span=2880s count BY display_login usenull=false | export  add_timestamp=f add_offset=t format=csv segmentation=raw","| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ab*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false",921,0,921,"613.399",0,0,1,0,435086,"| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ab*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw",,,,,,,,,,,,,,,,,,,,,,,,80,"477.233",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",0,0,tstats2,"1693223463.9707","ip-172-31-15-178.ec2.internal","0.083",2,"0.22",2,,,,,,,,,,0,"| tstats summariesonly=t chunk_size=1000000000 count WHERE index=test_high_cardinality_compressed1 AND display_login=""Ab*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00""  BY _time span=2880s, display_login | timechart limit=100 span=2880s count BY display_login usenull=false | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:01:17.485+00:00"
4051,630,4051,"jmeter-test",uncached,1,"1970-01-01T00:00:00.000+00:00",604800,86400,"",184320,66,"0.002",1,2,"0.049",2,2,"543.124",669,1,"662.96",1,"0.02",36,"0.047",36,"0.004",36,"662.929",630,"0.483",702,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,4051,0,1,0,"search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""abcdef*"")",none,4051,630,4051,"https://127.0.0.1:8089/services/search/jobs/1693223463.9701",200M,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"abcdef* earliest::01/01/2023:06:00:00 index::test_high_cardinality_compressed1 latest::01/31/2023:22:00:00","","2023-01-31T22:00:00.000+00:00","17.894194444444445","Your timerange was substituted based on your search string",0,1,0,"litsearch (index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""abcdef*"") | addinfo type=count label=prereport_events | fields keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats count",36,"| search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""abcdef*"") | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw","litsearch (index=test_high_cardinality_compressed1 ""abcdef*"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count","stats  count  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440227,4051,630,629,5,"","2023-08-28T11:51:03.000+00:00","sistats count","litsearch (index=test_high_cardinality_compressed1 ""abcdef*"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count","stats  count | export  add_timestamp=f add_offset=t format=csv segmentation=raw","search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""abcdef*"" | stats count",1,0,1,"663.499",0,0,1,0,4051,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""abcdef*"" | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw",130,4051,629,4051,"662.91",4051,629,4051,2,"0.015",2,2,2,2,2,2,4051,629,4051,"0.144",4051,629,4051,128,"17.335",3,"86.199",131,8573,16,862,56,0,630,"0.051",629,4051,629,4051,4051,2,"585.6",63,"0.745",131,630,4051,629,4051,630,4051,629,4051,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",131,0,"rare-wildcard","1693223463.9701","ip-172-31-15-178.ec2.internal","0.088",2,"0.228",2,629,669,0,0,1,1,629,670,1,0,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""abcdef*"" | stats count | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:02:07.495+00:00"
1181734,613,1181734,"jmeter-test",uncached,1,"1970-01-01T00:00:00.000+00:00",604800,86400,"",892928,66,"0.002",1,2,"0.049",2,2,"541.311",651,1,"663.342",1,"2.654",38,"2.759",38,"0.279",38,"663.303",613,"0.472",705,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,1181734,0,1,0,"search (display_login=""Z*"" earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"")",none,1181734,613,1181734,"https://127.0.0.1:8089/services/search/jobs/1693223463.9703",200M,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"display_login::z* earliest::01/01/2023:06:00:00 index::test_high_cardinality_compressed1 latest::01/31/2023:22:00:00","","2023-01-31T22:00:00.000+00:00","16.961684210526315","Your timerange was substituted based on your search string",0,1,0,"litsearch (index=test_high_cardinality_compressed1 display_login=""Z*"" earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"") | addinfo type=count label=prereport_events | fields keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats count by display_login",38,"| search (display_login=""Z*"" earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"") | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw","litsearch (display_login=""Z*"" index=test_high_cardinality_compressed1 _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440233,1181734,613,726715,5,"","2023-08-28T11:51:03.000+00:00","sistats count by display_login","litsearch (display_login=""Z*"" index=test_high_cardinality_compressed1 _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login | export  add_timestamp=f add_offset=t format=csv segmentation=raw","search index=test_high_cardinality_compressed1 display_login=""Z*""  earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login",72314,0,72314,"664.042",0,0,1,0,1181734,"search index=test_high_cardinality_compressed1 display_login=""Z*""  earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",130,1181734,612,1181734,"661.698",1181734,612,1181734,2,"0.015",2,2,2,2,2,2,1181734,612,1181734,"0.758",1181734,612,1181734,128,"15.759",3,"18.512",131,414575,11,1582,775,0,613,"0.481",612,1181734,612,1181734,1181734,2,"534.879",45,"35.338",133,613,1181734,612,1181734,613,1181734,612,1181734,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",131,0,"sparse-indexed","1693223463.9703","ip-172-31-15-178.ec2.internal","0.08",2,"0.22",2,726715,651,0,0,1,72314,726715,652,72314,0,"search index=test_high_cardinality_compressed1 display_login=""Z*""  earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:02:08.105+00:00"
5909155,2238,5909155,"jmeter-test",uncached,1,"1970-01-01T00:00:00.000+00:00",604800,86400,"",12939264,73,"0.002",1,2,"0.049",2,2,"592.942",2272,1,"728.925",1,"4.66",47,"4.835",47,"0.44",47,"728.78",2238,"0.556",781,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,5909155,0,1,0,"search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""Z*"")",none,5909155,2238,5909155,"https://127.0.0.1:8089/services/search/jobs/1693223463.9704",200M,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"earliest::01/01/2023:06:00:00 index::test_high_cardinality_compressed1 latest::01/31/2023:22:00:00 z*","","2023-01-31T22:00:00.000+00:00","15.383382978723404","Your timerange was substituted based on your search string",600000,1,600000,"litsearch (index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""Z*"") | addinfo type=count label=prereport_events | fields keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats count by display_login",47,"| search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"" ""Z*"") | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw","litsearch (index=test_high_cardinality_compressed1 ""Z*"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440234,5909155,2238,3513592,5,"","2023-08-28T11:51:03.000+00:00","sistats count by display_login","litsearch (index=test_high_cardinality_compressed1 ""Z*"" _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login | export  add_timestamp=f add_offset=t format=csv segmentation=raw","search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""Z*""  | stats count by display_login",601750,0,601750,"731.696",0,0,1,0,5909155,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""Z*""  | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",130,5909155,2237,5909155,"719.705",5909155,2237,5909155,2,"0.015",2,2,2,2,2,2,5909155,2237,5909155,"93.475",5909155,2237,5909155,130,"4.966",1,"125.162",131,3997494,26,1566,5208,0,2238,"2.045",2237,5909155,2237,5909155,5909155,2,"315.978",7,"77.399",556,2238,5909155,2237,5909155,2238,5909155,2237,5909155,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",131,0,"sparse-raw","1693223463.9704","ip-172-31-15-178.ec2.internal","0.081",2,"0.226",2,3513592,2272,0,0,1,0,3513592,2273,0,0,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" ""Z*""  | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:03:15.755+00:00"
117308107,37789,117308107,"jmeter-test",uncached,1,"1970-01-01T00:00:00.000+00:00",604800,86400,"",66551808,76,"0.002",1,2,"0.049",2,2,"597.131",37813,1,"739.231",1,"15.662",58,"15.868",59,"0.525",58,"737.117",37789,"0.627",824,DONE,"1.00000",0,"2023-01-01T06:00:00.000+00:00",0,117308107,0,1,0,"search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"")",none,117308107,37789,117308107,"https://127.0.0.1:8089/services/search/jobs/1693223463.9706",200M,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"earliest::01/01/2023:06:00:00 index::test_high_cardinality_compressed1 latest::01/31/2023:22:00:00","","2023-01-31T22:00:00.000+00:00","12.324551724137931","Your timerange was substituted based on your search string",4600000,1,4600000,"litsearch (index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"") | addinfo type=count label=prereport_events | fields keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats count by display_login",59,"| search (earliest=""01/01/2023:06:00:00"" index=test_high_cardinality_compressed1 latest=""01/31/2023:22:00:00"") | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw","litsearch (index=test_high_cardinality_compressed1 _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login  | export  add_timestamp=f add_offset=t format=csv segmentation=raw | noop ",2440230,117308107,37789,73061386,5,"","2023-08-28T11:51:03.000+00:00","sistats count by display_login","litsearch (index=test_high_cardinality_compressed1 _time>=1672552800.000 _time<1675202400.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""display_login"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  count by display_login","stats  count by display_login | export  add_timestamp=f add_offset=t format=csv segmentation=raw","search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login",4628320,0,4628320,"763.8720000000001",0,0,1,0,117308107,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",130,117308107,37788,117308107,"599.405",117308107,37788,117308107,2,"0.015",2,2,2,2,2,2,117308107,37788,117308107,"16.726",117308107,37788,117308107,130,"2.426",1,"55.329",131,,,1443,94,0,37789,"22.681",37788,117308107,37788,117308107,117308107,2,"206.951",6,"176.04",9448,37789,117308107,37788,117308107,37789,117308107,37788,117308107,0,"1672552800.000000000","1675202400.000000000","ip-172-31-15-178.ec2.internal",131,0,"dense-indexed","1693223463.9706","ip-172-31-15-178.ec2.internal","0.083",2,"0.222",2,73061386,37813,0,0,1,0,73061386,37814,0,0,"search index=test_high_cardinality_compressed1 earliest=""01/01/2023:06:00:00"" latest=""01/31/2023:22:00:00"" | stats count by display_login | export add_timestamp=f add_offset=t format=csv segmentation=raw",60,"2023-08-28T12:03:48.015+00:00"
